skaterFullName,ppPoints,teamAbbrevs,gamesPlayed,shoots,position,ppUnit,vs,avgPowerplayToi,row,date,team_PEN/GP,team_PP%,team_PK%,team_G,team_GA,enemy_PEN/GP,enemy_PP%,enemy_PK%,enemy_G,enemy_GA,scored
Alex Killorn,1,ANA,4,L,L,1.0,NSH,03:23,56,2023-11-14,5.86,22.4,81.0,44.0,41.0,3.93,20.7,68.1,42.0,49.0,0
Mason McTavish,4,ANA,14,L,C,1.0,NSH,03:31,57,2023-11-14,5.86,22.4,81.0,44.0,41.0,3.93,20.7,68.1,42.0,49.0,0
Pavel Mintyukov,2,ANA,14,L,D,1.0,NSH,03:13,58,2023-11-14,5.86,22.4,81.0,44.0,41.0,3.93,20.7,68.1,42.0,49.0,0
Ryan Strome,2,ANA,13,R,C,2.0,NSH,02:31,59,2023-11-14,5.86,22.4,81.0,44.0,41.0,3.93,20.7,68.1,42.0,49.0,0
Troy Terry,3,ANA,14,R,R,1.0,NSH,03:31,60,2023-11-14,5.86,22.4,81.0,44.0,41.0,3.93,20.7,68.1,42.0,49.0,0
Frank Vatrano,5,ANA,14,L,R,2.0,NSH,02:21,61,2023-11-14,5.86,22.4,81.0,44.0,41.0,3.93,20.7,68.1,42.0,49.0,0
Tyson Barrie,2,NSH,14,R,D,2.0,ANA,02:26,62,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,0
Luke Evangelista,3,NSH,14,R,R,1.0,ANA,03:38,63,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,0
Filip Forsberg,6,NSH,14,R,L,1.0,ANA,03:53,64,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,0
Cody Glass,0,NSH,6,R,C,2.0,ANA,02:58,65,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,0
Roman Josi,4,NSH,14,L,D,1.0,ANA,05:19,66,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,1
Gustav Nyquist,3,NSH,14,L,C,2.0,ANA,01:58,67,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,1
Ryan O'Reilly,6,NSH,14,L,C,1.0,ANA,03:42,68,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,1
Juuso Parssinen,1,NSH,13,L,C,2.0,ANA,01:57,69,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,0
Philip Tomasino,1,NSH,8,R,C,,ANA,00:58,70,2023-11-14,3.93,20.7,68.1,42.0,49.0,5.86,22.4,81.0,44.0,41.0,0
Sean Durzi,5,ARI,14,R,D,1.0,DAL,03:43,71,2023-11-14,5.36,29.1,75.5,47.0,42.0,4.0,20.0,91.8,47.0,35.0,0
Barrett Hayton,1,ARI,14,L,C,1.0,DAL,03:31,72,2023-11-14,5.36,29.1,75.5,47.0,42.0,4.0,20.0,91.8,47.0,35.0,0
Clayton Keller,9,ARI,14,L,R,1.0,DAL,03:27,73,2023-11-14,5.36,29.1,75.5,47.0,42.0,4.0,20.0,91.8,47.0,35.0,0
Matias Maccelli,3,ARI,14,L,L,2.0,DAL,02:00,74,2023-11-14,5.36,29.1,75.5,47.0,42.0,4.0,20.0,91.8,47.0,35.0,1
Nick Schmaltz,7,ARI,14,R,C,1.0,DAL,03:34,75,2023-11-14,5.36,29.1,75.5,47.0,42.0,4.0,20.0,91.8,47.0,35.0,0
Jamie Benn,2,DAL,14,L,L,1.0,ARI,03:35,76,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,0
Matt Duchene,2,DAL,13,L,C,2.0,ARI,02:21,77,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,0
Miro Heiskanen,5,DAL,14,L,D,1.0,ARI,04:30,78,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,1
Roope Hintz,3,DAL,13,L,C,1.0,ARI,03:59,79,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,1
Wyatt Johnston,3,DAL,14,R,C,2.0,ARI,02:19,80,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,0
Joe Pavelski,4,DAL,14,R,C,1.0,ARI,04:06,81,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,0
Jason Robertson,4,DAL,14,L,L,1.0,ARI,04:14,82,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,1
Tyler Seguin,1,DAL,14,R,C,2.0,ARI,02:17,83,2023-11-14,4.0,20.0,91.8,47.0,35.0,5.36,29.1,75.5,47.0,42.0,0
Jesper Bratt,14,NJD,13,L,L,1.0,WPG,03:18,84,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,1
Dougie Hamilton,7,NJD,13,R,D,2.0,WPG,02:23,85,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,1
Erik Haula,2,NJD,12,L,L,2.0,WPG,02:02,86,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,1
Luke Hughes,5,NJD,13,L,D,1.0,WPG,02:40,87,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,0
Timo Meier,5,NJD,13,L,R,1.0,WPG,03:15,88,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,1
Ondrej Palat,3,NJD,13,L,L,1.0,WPG,02:19,89,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,1
Tyler Toffoli,6,NJD,13,R,R,1.0,WPG,03:15,90,2023-11-14,4.23,38.5,78.7,48.0,48.0,4.36,17.3,73.5,49.0,46.0,0
Kyle Connor,6,WPG,14,L,L,1.0,NJD,03:25,91,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,1
Nikolaj Ehlers,2,WPG,14,L,L,2.0,NJD,01:57,92,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,0
Alex Iafallo,4,WPG,14,L,L,1.0,NJD,03:03,93,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,0
Josh Morrissey,4,WPG,14,L,D,1.0,NJD,03:28,94,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,1
Nino Niederreiter,1,WPG,14,L,R,2.0,NJD,02:18,95,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,0
Cole Perfetti,2,WPG,14,L,C,1.0,NJD,03:06,96,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,1
Neal Pionk,1,WPG,14,R,D,2.0,NJD,02:01,97,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,0
Mark Scheifele,4,WPG,14,R,C,1.0,NJD,03:23,98,2023-11-14,4.36,17.3,73.5,49.0,46.0,4.23,38.5,78.7,48.0,48.0,1
Brandon Hagel,3,TBL,15,L,L,2.0,STL,01:50,99,2023-11-14,4.2,31.4,85.1,53.0,54.0,3.38,7.7,75.0,36.0,35.0,0
Victor Hedman,5,TBL,15,L,D,1.0,STL,04:17,100,2023-11-14,4.2,31.4,85.1,53.0,54.0,3.38,7.7,75.0,36.0,35.0,0
Nikita Kucherov,10,TBL,14,L,R,1.0,STL,04:54,101,2023-11-14,4.2,31.4,85.1,53.0,54.0,3.38,7.7,75.0,36.0,35.0,0
Brayden Point,7,TBL,15,R,C,1.0,STL,04:25,102,2023-11-14,4.2,31.4,85.1,53.0,54.0,3.38,7.7,75.0,36.0,35.0,0
Steven Stamkos,8,TBL,13,R,C,1.0,STL,04:36,103,2023-11-14,4.2,31.4,85.1,53.0,54.0,3.38,7.7,75.0,36.0,35.0,0
Pavel Buchnevich,2,STL,11,L,L,1.0,TBL,02:42,104,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Justin Faulk,0,STL,13,R,D,2.0,TBL,01:59,105,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Kevin Hayes,0,STL,13,L,R,2.0,TBL,02:04,106,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Torey Krug,0,STL,13,L,D,1.0,TBL,02:42,107,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Jordan Kyrou,2,STL,13,R,C,1.0,TBL,02:57,108,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Brandon Saad,0,STL,13,L,L,2.0,TBL,01:31,109,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Brayden Schenn,3,STL,13,L,C,1.0,TBL,02:38,110,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Robert Thomas,2,STL,13,R,C,1.0,TBL,02:48,111,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Jakub Vrana,0,STL,11,L,L,2.0,TBL,01:53,112,2023-11-14,3.38,7.7,75.0,36.0,35.0,4.2,31.4,85.1,53.0,54.0,0
Aleksander Barkov,2,FLA,13,L,C,1.0,SJS,02:06,113,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,1
Sam Bennett,0,FLA,2,L,C,2.0,SJS,02:26,114,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,0
Oliver Ekman-Larsson,4,FLA,14,L,D,1.0,SJS,02:11,115,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,1
Anton Lundell,1,FLA,14,L,C,2.0,SJS,00:53,116,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,0
Sam Reinhart,5,FLA,14,R,C,1.0,SJS,02:20,117,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,1
Evan Rodrigues,2,FLA,14,R,C,2.0,SJS,01:03,118,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,0
Matthew Tkachuk,3,FLA,14,L,L,1.0,SJS,02:20,119,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,1
Carter Verhaeghe,3,FLA,14,L,C,1.0,SJS,02:15,120,2023-11-14,3.79,15.9,76.1,44.0,40.0,4.67,15.2,71.4,18.0,66.0,1
Calen Addison,3,"MIN,SJS",15,R,D,1.0,FLA,02:50,121,2023-11-14,,,,,,3.79,15.9,76.1,44.0,40.0,0
William Eklund,3,SJS,15,L,L,1.0,FLA,04:12,122,2023-11-14,4.67,15.2,71.4,18.0,66.0,3.79,15.9,76.1,44.0,40.0,0
Mikael Granlund,0,SJS,8,L,C,1.0,FLA,04:25,123,2023-11-14,4.67,15.2,71.4,18.0,66.0,3.79,15.9,76.1,44.0,40.0,1
Tomas Hertl,3,SJS,15,L,C,1.0,FLA,04:38,124,2023-11-14,4.67,15.2,71.4,18.0,66.0,3.79,15.9,76.1,44.0,40.0,1
Fabian Zetterlund,3,SJS,15,R,L,1.0,FLA,03:00,125,2023-11-14,4.67,15.2,71.4,18.0,66.0,3.79,15.9,76.1,44.0,40.0,1
Cam Atkinson,2,PHI,15,R,R,1.0,CAR,03:37,0,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Cam York,0,PHI,15,L,D,,CAR,01:08,1,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Sean Couturier,3,PHI,13,L,C,1.0,CAR,03:23,2,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Tyson Foerster,1,PHI,14,R,R,1.0,CAR,02:41,3,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Morgan Frost,0,PHI,8,L,C,2.0,CAR,02:55,4,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Travis Konecny,2,PHI,15,R,R,2.0,CAR,03:24,5,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Travis Sanheim,2,PHI,15,L,D,1.0,CAR,03:36,6,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Owen Tippett,0,PHI,15,R,R,1.0,CAR,02:22,7,2023-11-15,4.4,7.7,79.2,48.0,46.0,4.73,25.5,78.2,50.0,49.0,0
Michael Bunting,4,CAR,14,L,L,2.0,PHI,01:23,8,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Brent Burns,3,CAR,15,R,D,2.0,PHI,01:28,9,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Seth Jarvis,5,CAR,15,R,C,1.0,PHI,02:51,10,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Jesperi Kotkaniemi,2,CAR,15,L,C,2.0,PHI,01:43,11,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Martin Necas,4,CAR,15,R,C,1.0,PHI,02:57,12,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Stefan Noesen,3,CAR,15,R,R,2.0,PHI,01:30,13,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Andrei Svechnikov,1,CAR,7,L,R,2.0,PHI,01:36,14,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Teuvo Teravainen,4,CAR,15,L,L,1.0,PHI,02:51,15,2023-11-15,4.73,25.5,78.2,50.0,49.0,4.4,7.7,79.2,48.0,46.0,0
Oliver Bjorkstrand,5,SEA,16,R,R,2.0,EDM,01:58,16,2023-11-15,4.06,25.5,71.4,40.0,56.0,4.64,26.5,71.7,39.0,52.0,0
Jordan Eberle,1,SEA,13,R,R,2.0,EDM,02:18,17,2023-11-15,4.06,25.5,71.4,40.0,56.0,4.64,26.5,71.7,39.0,52.0,0
Jared McCann,3,SEA,16,L,L,2.0,EDM,01:29,18,2023-11-15,4.06,25.5,71.4,40.0,56.0,4.64,26.5,71.7,39.0,52.0,0
Jaden Schwartz,7,SEA,16,L,C,1.0,EDM,02:39,19,2023-11-15,4.06,25.5,71.4,40.0,56.0,4.64,26.5,71.7,39.0,52.0,0
Eeli Tolvanen,3,SEA,16,L,R,1.0,EDM,02:36,20,2023-11-15,4.06,25.5,71.4,40.0,56.0,4.64,26.5,71.7,39.0,52.0,0
Kailer Yamamoto,2,SEA,16,R,R,1.0,EDM,02:42,21,2023-11-15,4.06,25.5,71.4,40.0,56.0,4.64,26.5,71.7,39.0,52.0,0
Evan Bouchard,7,EDM,14,R,D,1.0,SEA,02:50,22,2023-11-15,4.64,26.5,71.7,39.0,52.0,4.06,25.5,71.4,40.0,56.0,0
Leon Draisaitl,8,EDM,14,L,C,1.0,SEA,02:45,23,2023-11-15,4.64,26.5,71.7,39.0,52.0,4.06,25.5,71.4,40.0,56.0,0
Zach Hyman,4,EDM,14,R,L,1.0,SEA,02:56,24,2023-11-15,4.64,26.5,71.7,39.0,52.0,4.06,25.5,71.4,40.0,56.0,0
Evander Kane,2,EDM,14,L,L,2.0,SEA,01:12,25,2023-11-15,4.64,26.5,71.7,39.0,52.0,4.06,25.5,71.4,40.0,56.0,0
Connor McDavid,8,EDM,12,L,C,1.0,SEA,02:46,26,2023-11-15,4.64,26.5,71.7,39.0,52.0,4.06,25.5,71.4,40.0,56.0,0
Ryan Nugent-Hopkins,4,EDM,14,L,C,1.0,SEA,02:52,27,2023-11-15,4.64,26.5,71.7,39.0,52.0,4.06,25.5,71.4,40.0,56.0,0
Cam Fowler,5,ANA,15,L,D,2.0,COL,02:45,28,2023-11-15,5.86,22.4,81.0,44.0,41.0,4.93,18.2,85.7,47.0,44.0,0
Alex Killorn,1,ANA,5,L,L,1.0,COL,03:29,29,2023-11-15,5.86,22.4,81.0,44.0,41.0,4.93,18.2,85.7,47.0,44.0,0
Mason McTavish,4,ANA,15,L,C,1.0,COL,03:36,30,2023-11-15,5.86,22.4,81.0,44.0,41.0,4.93,18.2,85.7,47.0,44.0,0
Pavel Mintyukov,2,ANA,15,L,D,1.0,COL,03:11,31,2023-11-15,5.86,22.4,81.0,44.0,41.0,4.93,18.2,85.7,47.0,44.0,0
Troy Terry,3,ANA,15,R,R,1.0,COL,03:29,32,2023-11-15,5.86,22.4,81.0,44.0,41.0,4.93,18.2,85.7,47.0,44.0,0
Frank Vatrano,5,ANA,15,L,R,2.0,COL,02:39,33,2023-11-15,5.86,22.4,81.0,44.0,41.0,4.93,18.2,85.7,47.0,44.0,0
Bowen Byram,0,COL,14,L,D,2.0,ANA,01:34,34,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,0
Ross Colton,1,COL,14,L,C,2.0,ANA,01:42,35,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,0
Ryan Johansen,4,COL,14,R,C,1.0,ANA,04:26,36,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,0
Nathan MacKinnon,5,COL,14,R,C,1.0,ANA,04:35,37,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,1
Cale Makar,7,COL,14,R,D,1.0,ANA,03:43,38,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,1
Valeri Nichushkin,1,COL,14,L,R,1.0,ANA,03:08,39,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,1
Mikko Rantanen,6,COL,14,L,R,1.0,ANA,04:40,40,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,0
Devon Toews,1,COL,14,L,D,2.0,ANA,02:44,41,2023-11-15,4.93,18.2,85.7,47.0,44.0,5.86,22.4,81.0,44.0,41.0,0
Anthony Beauvillier,2,VAN,15,L,L,2.0,NYI,01:22,42,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,0
Brock Boeser,6,VAN,15,R,R,1.0,NYI,05:27,43,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,1
Conor Garland,1,VAN,15,R,R,2.0,NYI,01:34,44,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,0
Filip Hronek,5,VAN,15,R,D,2.0,NYI,02:03,45,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,1
Quinn Hughes,11,VAN,15,L,D,1.0,NYI,05:19,46,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,1
Andrei Kuzmenko,4,VAN,15,R,L,1.0,NYI,05:07,47,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,1
J.T. Miller,10,VAN,15,L,C,1.0,NYI,05:12,48,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,1
Elias Pettersson,11,VAN,15,L,C,1.0,NYI,05:27,49,2023-11-15,4.13,31.6,78.0,66.0,33.0,3.93,15.8,73.9,33.0,44.0,1
Andrew Copp,1,DET,15,L,C,2.0,OTT,02:25,0,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
Alex DeBrincat,5,DET,15,R,R,1.0,OTT,05:21,1,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
Dylan Larkin,11,DET,15,L,C,1.0,OTT,05:30,2,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
David Perron,4,DET,15,R,L,1.0,OTT,04:43,3,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
Lucas Raymond,2,DET,15,R,L,2.0,OTT,04:01,4,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
Moritz Seider,6,DET,15,R,D,2.0,OTT,04:00,5,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
Daniel Sprong,1,DET,15,R,R,2.0,OTT,02:23,6,2023-11-16,4.8,22.2,78.9,55.0,49.0,5.0,21.8,75.0,50.0,44.0,0
Drake Batherson,3,OTT,13,R,R,1.0,DET,03:06,7,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,1
Jakob Chychrun,6,OTT,13,L,D,2.0,DET,02:59,8,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,0
Claude Giroux,4,OTT,13,R,R,2.0,DET,02:58,9,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,0
Dominik Kubalik,2,OTT,13,L,L,2.0,DET,02:19,10,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,0
Josh Norris,5,OTT,10,L,C,1.0,DET,03:20,11,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,0
Jake Sanderson,3,OTT,13,L,D,1.0,DET,02:56,12,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,0
Vladimir Tarasenko,3,OTT,13,L,R,2.0,DET,02:09,13,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,0
Brady Tkachuk,4,OTT,13,L,L,1.0,DET,03:49,14,2023-11-16,5.0,21.8,75.0,50.0,44.0,4.8,22.2,78.9,55.0,49.0,1
Nick Bjugstad,3,ARI,15,R,C,2.0,CBJ,01:31,15,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,0
Logan Cooley,8,ARI,15,L,C,1.0,CBJ,03:15,16,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,1
Lawson Crouse,3,ARI,14,L,L,2.0,CBJ,01:31,17,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,0
Sean Durzi,5,ARI,15,R,D,1.0,CBJ,03:20,18,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,1
Barrett Hayton,1,ARI,15,L,C,1.0,CBJ,03:13,19,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,0
Clayton Keller,9,ARI,15,L,R,1.0,CBJ,03:09,20,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,1
Matias Maccelli,4,ARI,15,L,L,2.0,CBJ,01:41,21,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,0
Nick Schmaltz,7,ARI,15,R,C,1.0,CBJ,03:17,22,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,0
Jason Zucker,3,ARI,8,L,L,2.0,CBJ,01:11,23,2023-11-16,5.27,29.8,75.4,50.0,46.0,3.75,12.0,89.4,44.0,57.0,0
Adam Fantilli,2,CBJ,16,L,C,1.0,ARI,02:41,24,2023-11-16,3.75,12.0,89.4,44.0,57.0,5.27,29.8,75.4,50.0,46.0,0
Johnny Gaudreau,1,CBJ,16,L,L,1.0,ARI,02:45,25,2023-11-16,3.75,12.0,89.4,44.0,57.0,5.27,29.8,75.4,50.0,46.0,0
Boone Jenner,1,CBJ,16,L,C,1.0,ARI,02:40,26,2023-11-16,3.75,12.0,89.4,44.0,57.0,5.27,29.8,75.4,50.0,46.0,0
Patrik Laine,0,CBJ,7,R,L,1.0,ARI,03:38,27,2023-11-16,3.75,12.0,89.4,44.0,57.0,5.27,29.8,75.4,50.0,46.0,0
Ivan Provorov,5,CBJ,16,L,D,2.0,ARI,01:40,28,2023-11-16,3.75,12.0,89.4,44.0,57.0,5.27,29.8,75.4,50.0,46.0,0
Zach Werenski,0,CBJ,14,L,D,1.0,ARI,02:41,29,2023-11-16,3.75,12.0,89.4,44.0,57.0,5.27,29.8,75.4,50.0,46.0,0
Jesper Bratt,15,NJD,14,L,L,1.0,PIT,03:15,30,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Dougie Hamilton,8,NJD,14,R,D,2.0,PIT,02:41,31,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Luke Hughes,5,NJD,14,L,D,1.0,PIT,02:36,32,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Timo Meier,6,NJD,14,L,R,1.0,PIT,03:12,33,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Dawson Mercer,2,NJD,14,R,C,2.0,PIT,02:22,34,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Ondrej Palat,4,NJD,14,L,L,1.0,PIT,02:48,35,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Tyler Toffoli,6,NJD,14,R,R,1.0,PIT,03:11,36,2023-11-16,4.43,38.6,76.5,51.0,54.0,3.71,17.9,84.8,51.0,37.0,0
Sidney Crosby,3,PIT,14,L,C,1.0,NJD,02:33,37,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Jake Guentzel,3,PIT,14,L,L,1.0,NJD,02:34,38,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Erik Karlsson,4,PIT,14,R,D,1.0,NJD,02:43,39,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Evgeni Malkin,6,PIT,14,L,C,1.0,NJD,02:31,40,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Rickard Rakell,1,PIT,14,R,R,2.0,NJD,01:00,41,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Bryan Rust,0,PIT,14,R,R,2.0,NJD,00:58,42,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Reilly Smith,4,PIT,14,L,R,,NJD,02:25,43,2023-11-16,3.71,17.9,84.8,51.0,37.0,4.43,38.6,76.5,51.0,54.0,0
Ivan Barbashev,1,VGK,16,L,C,2.0,MTL,00:55,44,2023-11-16,3.94,21.6,86.0,55.0,35.0,5.31,21.5,77.3,44.0,53.0,0
