faceoffWinPct,gameDate,gameId,gamesPlayed,goalsAgainst,goalsAgainstPerGame,goalsFor,goalsForPerGame,homeRoad,losses,opponentTeamAbbrev,otLosses,penaltyKillNetPct,penaltyKillPct,pointPct,points,powerPlayNetPct,powerPlayPct,regulationAndOtWins,shotsAgainstPerGame,shotsForPerGame,teamFullName,teamId,ties,wins,winsInRegulation,winsInShootout,powerPlayGoalsFor,ppGoalsPerGame,ppNetGoals,ppNetGoalsPerGame,ppOpportunities,ppOpportunitiesPerGame,ppTimeOnIcePerGame,shGoalsAgainst,shGoalsAgainstPerGame,benchMinorPenalties,gameMisconducts,majors,matchPenalties,minors,misconducts,netPenalties,netPenaltiesPer60,penalties,penaltiesDrawnPer60,penaltiesTakenPer60,penaltyMinutes,penaltySecondsPerGame,totalPenaltiesDrawn,pkNetGoals,pkNetGoalsPerGame,pkTimeOnIcePerGame,pointsPct,ppGoalsAgainst,ppGoalsAgainstPerGame,shGoalsFor,shGoalsForPerGame,timesShorthanded,timesShorthandedPerGame
0.561403,2023-10-30,2023020130,1,3,3.0,2,2.0,R,0,BOS,1,1.0,1.0,0.5,1,0.0,0.0,0,26.0,37.0,Florida Panthers,13,,0,0,0,0,0.0,0,0.0,3,3.0,540.0,0,0.0,0,0,0,0,1,0,2,1.886792,1,2.830188,0.943396,2,120,3,0,0.0,120.0,0.5,0,0.0,0,0.0,1,1.0
0.581818,2023-10-30,2023020136,1,3,3.0,5,5.0,H,0,CBJ,0,1.0,1.0,1.0,2,0.0,0.0,1,25.0,33.0,Dallas Stars,25,,1,1,0,0,0.0,0,0.0,3,3.0,259.0,0,0.0,0,0,0,0,3,0,0,0.0,3,3.0,3.0,6,360,3,0,0.0,259.0,1.0,0,0.0,0,0.0,3,3.0
0.418181,2023-10-30,2023020136,1,5,5.0,3,3.0,R,1,DAL,0,1.0,1.0,0.0,0,0.0,0.0,0,33.0,25.0,Columbus Blue Jackets,29,,0,0,0,0,0.0,0,0.0,3,3.0,259.0,0,0.0,0,0,0,0,3,0,0,0.0,3,3.0,3.0,6,360,3,0,0.0,259.0,0.0,0,0.0,0,0.0,3,3.0
0.440677,2023-10-30,2023020137,1,1,1.0,8,8.0,H,0,CHI,0,1.0,1.0,1.0,2,0.25,0.25,1,30.0,33.0,Arizona Coyotes,53,,1,1,0,1,1.0,1,1.0,4,4.0,438.0,0,0.0,0,0,2,0,3,0,2,2.0,5,7.0,5.0,16,960,7,0,0.0,240.0,1.0,0,0.0,0,0.0,2,2.0
0.4,2023-10-30,2023020138,1,2,2.0,2,2.0,H,0,MTL,0,1.0,1.0,1.0,2,0.0,0.333333,0,39.0,25.0,Vegas Golden Knights,54,,1,0,1,1,1.0,0,0.0,3,3.0,324.0,1,1.0,0,0,0,0,4,0,0,0.0,4,3.692308,3.692308,8,480,4,0,0.0,480.0,1.0,0,0.0,0,0.0,4,4.0
0.559322,2023-10-30,2023020137,1,8,8.0,1,1.0,R,1,ARI,0,0.75,0.75,0.0,0,0.0,0.0,0,33.0,30.0,Chicago Blackhawks,16,,0,0,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,2,0,5,0,-2,-2.0,7,5.0,7.0,20,1200,5,-1,-1.0,438.0,0.0,1,1.0,0,0.0,4,4.0
0.295081,2023-10-30,2023020132,1,3,3.0,4,4.0,R,0,PIT,0,0.857142,0.714286,1.0,2,0.333333,0.333333,1,42.0,27.0,Anaheim Ducks,24,,1,1,0,1,1.0,1,1.0,3,3.0,272.0,0,0.0,2,0,0,0,5,0,-4,-4.0,7,3.0,7.0,14,840,3,-1,-1.0,543.0,1.0,2,2.0,1,1.0,7,7.0
0.704918,2023-10-30,2023020132,1,4,4.0,3,3.0,H,1,ANA,0,0.666666,0.666667,0.0,0,0.142857,0.285714,0,27.0,42.0,Pittsburgh Penguins,5,,0,0,0,2,2.0,1,1.0,7,7.0,543.0,1,1.0,0,0,0,0,3,0,5,5.0,3,8.0,3.0,6,360,8,-1,-1.0,272.0,0.0,1,1.0,0,0.0,3,3.0
0.6,2023-10-30,2023020138,1,2,2.0,2,2.0,R,0,VGK,1,1.0,0.666667,0.5,1,0.0,0.0,0,25.0,39.0,Montréal Canadiens,8,,0,0,0,0,0.0,0,0.0,4,4.0,480.0,0,0.0,0,0,0,0,3,0,1,0.923077,3,3.692308,2.769231,6,360,4,0,0.0,324.0,0.5,1,1.0,1,1.0,3,3.0
0.440677,2023-10-30,2023020135,1,3,3.0,2,2.0,H,0,NYR,1,0.666666,0.666667,0.5,1,0.0,0.0,0,26.0,29.0,Winnipeg Jets,52,,0,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,3,0,0,0.0,3,2.787816,2.787816,6,360,3,-1,-1.0,271.0,0.5,1,1.0,0,0.0,3,3.0
0.484848,2023-10-30,2023020134,1,3,3.0,4,4.0,R,0,NYI,0,0.5,0.5,1.0,2,-0.5,0.0,1,40.0,36.0,Detroit Red Wings,17,,1,0,0,0,0.0,-1,-1.0,2,2.0,240.0,1,1.0,0,0,0,0,2,0,1,0.976933,2,2.9308,1.953867,4,240,3,-1,-1.0,168.0,1.0,1,1.0,0,0.0,2,2.0
0.4,2023-10-30,2023020133,1,3,3.0,4,4.0,R,0,TBL,0,0.5,0.5,1.0,2,0.666666,0.666666,1,37.0,43.0,Seattle Kraken,55,,1,0,0,2,2.0,2,2.0,3,3.0,219.0,0,0.0,0,0,0,0,2,0,1,0.954148,2,2.862445,1.908296,4,240,3,-1,-1.0,184.0,1.0,1,1.0,0,0.0,2,2.0
0.6,2023-10-30,2023020133,1,4,4.0,3,3.0,H,0,SEA,1,0.333333,0.333334,0.5,1,0.5,0.5,0,43.0,37.0,Tampa Bay Lightning,14,,0,0,0,1,1.0,1,1.0,2,2.0,184.0,0,0.0,0,0,0,0,3,0,-1,-0.954148,3,1.908296,2.862445,6,360,2,-2,-2.0,219.0,0.5,2,2.0,0,0.0,3,3.0
0.290909,2023-10-30,2023020131,1,3,3.0,2,2.0,H,1,CAR,0,0.0,0.0,0.0,0,0.0,0.0,0,32.0,28.0,Philadelphia Flyers,4,,0,0,0,0,0.0,0,0.0,5,5.0,600.0,0,0.0,0,0,0,0,1,0,4,4.0,1,5.0,1.0,2,120,5,-1,-1.0,57.0,0.0,1,1.0,0,0.0,1,1.0
0.617021,2023-10-31,2023020140,1,2,2.0,5,5.0,H,0,NSH,0,1.0,1.0,1.0,2,0.333333,0.333333,1,29.0,27.0,Vancouver Canucks,23,,1,1,0,1,1.0,1,1.0,3,3.0,81.0,0,0.0,0,0,0,0,4,0,-1,-1.0,4,3.0,4.0,8,480,3,0,0.0,274.0,1.0,0,0.0,0,0.0,4,4.0
0.574074,2023-10-31,2023020139,1,4,4.0,1,1.0,H,1,LAK,0,0.75,0.75,0.0,0,0.25,0.25,0,27.0,30.0,Toronto Maple Leafs,10,,0,0,0,1,1.0,1,1.0,4,4.0,390.0,0,0.0,0,0,0,0,4,1,-1,-1.0,5,4.0,5.0,18,1080,4,-1,-1.0,464.0,0.0,1,1.0,0,0.0,4,4.0
0.425925,2023-10-31,2023020139,1,1,1.0,4,4.0,R,0,TOR,0,0.75,0.75,1.0,2,0.25,0.25,1,30.0,27.0,Los Angeles Kings,26,,1,1,0,1,1.0,1,1.0,4,4.0,464.0,0,0.0,1,0,0,0,3,0,1,1.0,4,5.0,4.0,8,480,5,-1,-1.0,390.0,1.0,1,1.0,0,0.0,4,4.0
0.382978,2023-10-31,2023020140,1,5,5.0,2,2.0,R,1,VAN,0,0.666666,0.666667,0.0,0,0.0,0.0,0,27.0,29.0,Nashville Predators,18,,0,0,0,0,0.0,0,0.0,4,4.0,274.0,0,0.0,0,0,0,0,3,0,2,2.0,3,5.0,3.0,6,360,5,-1,-1.0,81.0,0.0,1,1.0,0,0.0,3,3.0
0.540983,2023-11-01,2023020141,1,5,5.0,2,2.0,H,1,BUF,0,1.0,1.0,0.0,0,0.0,0.0,0,15.0,40.0,Philadelphia Flyers,4,,0,0,0,0,0.0,0,0.0,3,3.0,288.0,0,0.0,0,0,0,0,2,0,1,1.0,2,3.0,2.0,4,240,3,0,0.0,175.0,0.0,0,0.0,0,0.0,2,2.0
0.459016,2023-11-01,2023020141,1,2,2.0,5,5.0,R,0,PHI,0,1.0,1.0,1.0,2,0.0,0.0,1,40.0,15.0,Buffalo Sabres,7,,1,1,0,0,0.0,0,0.0,2,2.0,175.0,0,0.0,0,0,0,0,3,0,-1,-1.0,3,2.0,3.0,6,360,2,0,0.0,288.0,1.0,0,0.0,0,0.0,3,3.0
0.536231,2023-11-01,2023020142,1,4,4.0,3,3.0,H,1,DAL,0,1.0,1.0,0.0,0,0.0,0.2,0,30.0,47.0,Calgary Flames,20,,0,0,0,1,1.0,0,0.0,5,5.0,540.0,1,1.0,0,0,0,0,2,0,3,3.0,2,5.0,2.0,4,240,5,0,0.0,231.0,0.0,0,0.0,0,0.0,2,2.0
0.492307,2023-11-01,2023020143,1,1,1.0,4,4.0,H,0,STL,0,1.0,1.0,1.0,2,0.333333,0.333333,1,28.0,28.0,Colorado Avalanche,21,,1,1,0,1,1.0,1,1.0,3,3.0,297.0,0,0.0,0,0,0,0,4,0,-1,-1.0,4,3.0,4.0,8,480,3,0,0.0,380.0,1.0,0,0.0,0,0.0,4,4.0
0.418181,2023-11-01,2023020144,1,3,3.0,4,4.0,H,0,ARI,0,1.0,1.0,1.0,2,0.5,0.5,1,35.0,29.0,Anaheim Ducks,24,,1,0,0,2,2.0,2,2.0,4,4.0,308.0,0,0.0,0,0,1,0,5,0,1,0.945626,6,6.619385,5.673758,15,900,7,0,0.0,460.0,1.0,0,0.0,0,0.0,4,4.0
0.463768,2023-11-01,2023020142,1,3,3.0,4,4.0,R,0,CGY,0,1.0,0.8,1.0,2,0.0,0.0,1,47.0,30.0,Dallas Stars,25,,1,1,0,0,0.0,0,0.0,2,2.0,231.0,0,0.0,0,0,0,0,5,0,-3,-3.0,5,2.0,5.0,10,600,2,0,0.0,540.0,1.0,1,1.0,1,1.0,5,5.0
0.507692,2023-11-01,2023020143,1,4,4.0,1,1.0,R,1,COL,0,0.666666,0.666667,0.0,0,0.0,0.0,0,28.0,28.0,St. Louis Blues,19,,0,0,0,0,0.0,0,0.0,4,4.0,380.0,0,0.0,1,0,0,0,2,0,1,1.0,3,4.0,3.0,6,360,4,-1,-1.0,297.0,0.0,1,1.0,0,0.0,3,3.0
0.581818,2023-11-01,2023020144,1,4,4.0,3,3.0,R,0,ANA,1,0.5,0.5,0.5,1,0.0,0.0,0,29.0,35.0,Arizona Coyotes,53,,0,0,0,0,0.0,0,0.0,4,4.0,460.0,0,0.0,0,1,1,0,5,0,-1,-0.945626,7,5.673758,6.619385,25,1500,6,-2,-2.0,308.0,0.5,2,2.0,0,0.0,4,4.0
0.518518,2023-11-02,2023020150,1,0,0.0,3,3.0,R,0,WSH,0,1.0,1.0,1.0,2,0.0,0.0,1,32.0,21.0,New York Islanders,2,,1,1,0,0,0.0,0,0.0,2,2.0,205.0,0,0.0,0,0,0,0,3,0,-1,-1.0,3,2.0,3.0,6,360,2,0,0.0,325.0,1.0,0,0.0,0,0.0,3,3.0
0.660714,2023-11-02,2023020145,1,2,2.0,2,2.0,H,0,TOR,0,1.0,1.0,1.0,2,0.0,0.0,0,35.0,40.0,Boston Bruins,6,,1,0,1,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,0,0,2,0,0,0.0,2,1.846154,1.846154,4,240,2,0,0.0,240.0,1.0,0,0.0,0,0.0,2,2.0
0.339285,2023-11-02,2023020145,1,2,2.0,2,2.0,R,0,BOS,1,1.0,1.0,0.5,1,0.0,0.0,0,40.0,35.0,Toronto Maple Leafs,10,,0,0,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,0,0,2,0,0,0.0,2,1.846154,1.846154,4,240,2,0,0.0,240.0,0.5,0,0.0,0,0.0,2,2.0
0.661016,2023-11-02,2023020147,1,0,0.0,2,2.0,R,0,DET,0,1.0,1.0,1.0,2,0.0,0.0,1,22.0,27.0,Florida Panthers,13,,1,1,0,0,0.0,0,0.0,5,5.0,476.0,0,0.0,0,0,0,0,5,0,0,0.0,5,5.0,5.0,10,600,5,0,0.0,476.0,1.0,0,0.0,0,0.0,5,5.0
0.545454,2023-11-02,2023020146,1,4,4.0,2,2.0,R,1,CBJ,0,1.0,1.0,0.0,0,0.0,0.0,0,28.0,29.0,Tampa Bay Lightning,14,,0,0,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,5,0,-1,-1.0,5,4.0,5.0,10,600,4,0,0.0,415.0,0.0,0,0.0,0,0.0,4,4.0
0.481481,2023-11-02,2023020150,1,3,3.0,0,0.0,H,1,NYI,0,1.0,1.0,0.0,0,0.0,0.0,0,21.0,32.0,Washington Capitals,15,,0,0,0,0,0.0,0,0.0,3,3.0,325.0,0,0.0,0,0,0,0,2,0,1,1.0,2,3.0,2.0,4,240,3,0,0.0,205.0,0.0,0,0.0,0,0.0,2,2.0
0.338983,2023-11-02,2023020147,1,2,2.0,0,0.0,H,1,FLA,0,1.0,1.0,0.0,0,0.0,0.0,0,27.0,22.0,Detroit Red Wings,17,,0,0,0,0,0.0,0,0.0,5,5.0,476.0,0,0.0,0,0,0,0,5,0,0,0.0,5,5.0,5.0,10,600,5,0,0.0,476.0,0.0,0,0.0,0,0.0,5,5.0
0.39726,2023-11-02,2023020152,1,3,3.0,4,4.0,R,0,EDM,0,1.0,1.0,1.0,2,0.5,0.5,1,49.0,27.0,Dallas Stars,25,,1,1,0,1,1.0,1,1.0,2,2.0,115.0,0,0.0,1,0,0,0,3,0,-2,-2.0,4,2.0,4.0,8,480,2,0,0.0,454.0,1.0,0,0.0,0,0.0,4,4.0
0.454545,2023-11-02,2023020146,1,2,2.0,4,4.0,H,0,TBL,0,1.0,1.0,1.0,2,0.0,0.0,1,29.0,28.0,Columbus Blue Jackets,29,,1,1,0,0,0.0,0,0.0,4,4.0,415.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,8,480,5,0,0.0,360.0,1.0,0,0.0,0,0.0,3,3.0
0.48387,2023-11-02,2023020148,1,2,2.0,1,1.0,R,1,NYR,0,0.8,0.8,0.0,0,0.5,0.5,0,26.0,27.0,Carolina Hurricanes,12,,0,0,0,1,1.0,1,1.0,2,2.0,141.0,0,0.0,1,0,0,0,4,0,-3,-3.0,5,2.0,5.0,10,600,2,-1,-1.0,543.0,0.0,1,1.0,0,0.0,5,5.0
0.365079,2023-11-02,2023020153,1,2,2.0,3,3.0,H,0,MTL,0,0.8,0.8,1.0,2,0.25,0.25,1,30.0,35.0,Arizona Coyotes,53,,1,1,0,1,1.0,1,1.0,4,4.0,405.0,0,0.0,0,0,0,0,5,0,0,0.0,5,5.0,5.0,10,600,5,-1,-1.0,575.0,1.0,1,1.0,0,0.0,5,5.0
0.51923,2023-11-02,2023020155,1,2,2.0,5,5.0,H,0,WPG,0,0.8,0.8,1.0,2,0.5,0.5,1,31.0,26.0,Vegas Golden Knights,54,,1,1,0,2,2.0,2,2.0,4,4.0,368.0,0,0.0,0,0,0,0,5,0,-1,-1.0,5,4.0,5.0,10,600,4,-1,-1.0,450.0,1.0,1,1.0,0,0.0,5,5.0
0.63492,2023-11-02,2023020153,1,3,3.0,2,2.0,R,1,ARI,0,0.75,0.75,0.0,0,0.2,0.2,0,35.0,30.0,Montréal Canadiens,8,,0,0,0,1,1.0,1,1.0,5,5.0,575.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,8,480,5,-1,-1.0,405.0,0.0,1,1.0,0,0.0,4,4.0
0.589285,2023-11-02,2023020149,1,3,3.0,2,2.0,H,1,LAK,0,0.75,0.75,0.0,0,0.333333,0.333333,0,38.0,26.0,Ottawa Senators,9,,0,0,0,1,1.0,1,1.0,3,3.0,331.0,0,0.0,0,0,0,0,4,0,-1,-1.0,4,3.0,4.0,8,480,3,-1,-1.0,457.0,0.0,1,1.0,0,0.0,4,4.0
0.568627,2023-11-02,2023020154,1,4,4.0,2,2.0,R,1,SEA,0,0.75,0.75,0.0,0,0.4,0.4,0,31.0,34.0,Nashville Predators,18,,0,0,0,2,2.0,2,2.0,5,5.0,429.0,0,0.0,0,0,0,0,5,0,-1,-1.0,5,4.0,5.0,10,600,4,-1,-1.0,451.0,0.0,1,1.0,0,0.0,4,4.0
0.469696,2023-11-02,2023020156,1,1,1.0,10,10.0,R,0,SJS,0,0.666666,0.666667,1.0,2,0.8,0.8,1,31.0,33.0,Vancouver Canucks,23,,1,1,0,4,4.0,4,4.0,5,5.0,456.0,0,0.0,0,0,1,0,3,0,1,1.0,4,5.0,4.0,11,660,5,-1,-1.0,340.0,1.0,1,1.0,0,0.0,3,3.0
0.410714,2023-11-02,2023020149,1,2,2.0,3,3.0,R,0,OTT,0,0.666666,0.666667,1.0,2,0.25,0.25,1,26.0,38.0,Los Angeles Kings,26,,1,1,0,1,1.0,1,1.0,4,4.0,457.0,0,0.0,0,0,0,0,3,0,1,1.0,3,4.0,3.0,6,360,4,-1,-1.0,331.0,1.0,1,1.0,0,0.0,3,3.0
0.431372,2023-11-02,2023020154,1,2,2.0,4,4.0,H,0,NSH,0,0.6,0.6,1.0,2,0.25,0.25,1,34.0,31.0,Seattle Kraken,55,,1,1,0,1,1.0,1,1.0,4,4.0,451.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,10,600,5,-2,-2.0,429.0,1.0,2,2.0,0,0.0,5,5.0
0.632653,2023-11-02,2023020151,1,3,3.0,5,5.0,R,0,MIN,0,0.5,0.5,1.0,2,0.6,0.6,1,25.0,38.0,New Jersey Devils,1,,1,1,0,3,3.0,3,3.0,5,5.0,331.0,0,0.0,0,0,0,0,2,0,3,3.0,2,5.0,2.0,4,240,5,-1,-1.0,159.0,1.0,1,1.0,0,0.0,2,2.0
0.516129,2023-11-02,2023020148,1,1,1.0,2,2.0,H,0,CAR,0,0.5,0.5,1.0,2,0.2,0.2,1,27.0,26.0,New York Rangers,3,,1,1,0,1,1.0,1,1.0,5,5.0,543.0,0,0.0,1,0,0,0,1,0,3,3.0,2,5.0,2.0,4,240,5,-1,-1.0,141.0,1.0,1,1.0,0,0.0,2,2.0
0.602739,2023-11-02,2023020152,1,4,4.0,3,3.0,H,1,DAL,0,0.5,0.5,0.0,0,0.0,0.0,0,27.0,49.0,Edmonton Oilers,22,,0,0,0,0,0.0,0,0.0,4,4.0,454.0,0,0.0,0,0,0,0,2,0,2,2.0,2,4.0,2.0,4,240,4,-1,-1.0,115.0,0.0,1,1.0,0,0.0,2,2.0
0.480769,2023-11-02,2023020155,1,5,5.0,2,2.0,R,1,VGK,0,0.5,0.5,0.0,0,0.2,0.2,0,26.0,31.0,Winnipeg Jets,52,,0,0,0,1,1.0,1,1.0,5,5.0,450.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,10,600,5,-2,-2.0,368.0,0.0,2,2.0,0,0.0,4,4.0
0.367346,2023-11-02,2023020151,1,5,5.0,3,3.0,H,1,NJD,0,0.4,0.4,0.0,0,0.5,0.5,0,38.0,25.0,Minnesota Wild,30,,0,0,0,1,1.0,1,1.0,2,2.0,159.0,0,0.0,0,0,0,0,5,0,-3,-3.0,5,2.0,5.0,10,600,2,-3,-3.0,331.0,0.0,3,3.0,0,0.0,5,5.0
0.530303,2023-11-02,2023020156,1,10,10.0,1,1.0,H,1,VAN,0,0.2,0.2,0.0,0,0.333333,0.333333,0,33.0,31.0,San Jose Sharks,28,,0,0,0,1,1.0,1,1.0,3,3.0,340.0,0,0.0,0,0,1,0,4,0,-1,-1.0,5,4.0,5.0,15,900,4,-4,-4.0,456.0,0.0,4,4.0,0,0.0,5,5.0
0.611111,2023-11-03,2023020158,1,4,4.0,1,1.0,R,1,STL,0,1.0,1.0,0.0,0,0.0,0.0,0,35.0,34.0,New Jersey Devils,1,,0,0,0,0,0.0,0,0.0,1,1.0,120.0,0,0.0,0,0,0,0,3,0,-1,-1.0,3,2.0,3.0,6,360,2,0,0.0,240.0,0.0,0,0.0,0,0.0,2,2.0
0.4,2023-11-03,2023020157,1,1,1.0,5,5.0,R,0,BUF,0,1.0,1.0,1.0,2,0.0,0.0,1,22.0,19.0,Philadelphia Flyers,4,,1,1,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,1,0,3,0,0,0.0,4,4.0,4.0,11,660,4,0,0.0,240.0,1.0,0,0.0,0,0.0,2,2.0
0.6,2023-11-03,2023020157,1,5,5.0,1,1.0,H,1,PHI,0,1.0,1.0,0.0,0,0.0,0.0,0,19.0,22.0,Buffalo Sabres,7,,0,0,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,1,0,3,0,0,0.0,4,4.0,4.0,11,660,4,0,0.0,240.0,0.0,0,0.0,0,0.0,2,2.0
0.388888,2023-11-03,2023020158,1,1,1.0,4,4.0,H,0,NJD,0,1.0,1.0,1.0,2,0.0,0.0,1,34.0,35.0,St. Louis Blues,19,,1,1,0,0,0.0,0,0.0,2,2.0,240.0,0,0.0,0,0,0,0,2,0,1,1.0,2,3.0,2.0,4,240,3,0,0.0,120.0,1.0,0,0.0,0,0.0,1,1.0
0.591836,2023-11-04,2023020169,1,4,4.0,4,4.0,R,0,MIN,1,1.0,1.0,0.5,1,0.0,0.0,0,39.0,18.0,New York Rangers,3,,0,0,0,0,0.0,0,0.0,1,1.0,102.0,0,0.0,0,0,0,0,4,0,-3,-2.769231,4,0.923077,3.692308,8,480,1,0,0.0,462.0,0.5,0,0.0,0,0.0,4,4.0
0.530303,2023-11-04,2023020167,1,3,3.0,4,4.0,R,0,NYI,0,1.0,1.0,1.0,2,0.0,0.333333,1,25.0,46.0,Carolina Hurricanes,12,,1,0,0,1,1.0,0,0.0,3,3.0,288.0,1,1.0,0,0,0,0,2,0,2,1.959717,2,3.919435,1.959717,4,240,4,0,0.0,48.0,1.0,0,0.0,0,0.0,1,1.0
0.490909,2023-11-04,2023020166,1,1,1.0,2,2.0,H,0,CBJ,0,1.0,1.0,1.0,2,0.0,0.0,1,35.0,27.0,Washington Capitals,15,,1,1,0,0,0.0,0,0.0,3,3.0,360.0,0,0.0,0,0,0,0,5,0,0,0.0,5,5.0,5.0,10,600,5,0,0.0,480.0,1.0,0,0.0,0,0.0,4,4.0
0.6,2023-11-04,2023020172,1,0,0.0,2,2.0,H,0,DAL,0,1.0,1.0,1.0,2,0.0,0.0,1,27.0,28.0,Vancouver Canucks,23,,1,1,0,0,0.0,0,0.0,5,5.0,561.0,0,0.0,0,0,1,0,3,0,2,2.0,4,6.0,4.0,11,660,6,0,0.0,321.0,1.0,0,0.0,0,0.0,3,3.0
0.4,2023-11-04,2023020172,1,2,2.0,0,0.0,R,1,VAN,0,1.0,1.0,0.0,0,0.0,0.0,0,28.0,27.0,Dallas Stars,25,,0,0,0,0,0.0,0,0.0,3,3.0,321.0,0,0.0,0,0,1,0,5,0,-2,-2.0,6,4.0,6.0,15,900,4,0,0.0,561.0,0.0,0,0.0,0,0.0,5,5.0
0.584905,2023-11-04,2023020163,1,0,0.0,5,5.0,R,0,PHI,0,1.0,1.0,1.0,2,0.2,0.2,1,24.0,30.0,Los Angeles Kings,26,,1,1,0,1,1.0,1,1.0,5,5.0,528.0,0,0.0,1,0,0,0,3,0,1,1.0,4,5.0,4.0,8,480,5,0,0.0,480.0,1.0,0,0.0,0,0.0,4,4.0
0.50909,2023-11-04,2023020166,1,2,2.0,1,1.0,R,1,WSH,0,1.0,1.0,0.0,0,0.0,0.0,0,27.0,35.0,Columbus Blue Jackets,29,,0,0,0,0,0.0,0,0.0,4,4.0,480.0,0,0.0,0,0,0,0,4,0,1,1.0,4,5.0,4.0,8,480,5,0,0.0,360.0,0.0,0,0.0,0,0.0,3,3.0
0.408163,2023-11-04,2023020169,1,4,4.0,4,4.0,H,0,NYR,0,1.0,1.0,1.0,2,0.0,0.0,0,18.0,39.0,Minnesota Wild,30,,1,0,1,0,0.0,0,0.0,4,4.0,462.0,0,0.0,0,0,0,0,1,0,3,2.769231,1,3.692308,0.923077,2,120,4,0,0.0,102.0,1.0,0,0.0,0,0.0,1,1.0
0.513157,2023-11-04,2023020173,1,0,0.0,7,7.0,H,0,COL,0,1.666666,1.0,1.0,2,0.25,0.25,1,41.0,34.0,Vegas Golden Knights,54,,1,1,0,1,1.0,1,1.0,4,4.0,392.0,0,0.0,0,0,0,0,6,0,1,1.0,6,7.0,6.0,12,720,7,2,2.0,360.0,1.0,0,0.0,2,2.0,3,3.0
0.415094,2023-11-04,2023020163,1,5,5.0,0,0.0,H,1,LAK,0,0.8,0.8,0.0,0,0.0,0.0,0,30.0,24.0,Philadelphia Flyers,4,,0,0,0,0,0.0,0,0.0,4,4.0,480.0,0,0.0,0,0,0,0,5,0,-1,-1.0,5,4.0,5.0,10,600,4,-1,-1.0,528.0,0.0,1,1.0,0,0.0,5,5.0
0.532258,2023-11-04,2023020161,1,5,5.0,4,4.0,R,1,DET,0,0.75,0.75,0.0,0,0.25,0.25,0,40.0,30.0,Boston Bruins,6,,0,0,0,1,1.0,1,1.0,4,4.0,346.0,0,0.0,1,0,0,0,10,1,-6,-6.0,12,6.0,12.0,32,1920,6,-2,-2.0,481.0,0.0,2,2.0,0,0.0,8,8.0
0.311475,2023-11-04,2023020165,1,4,4.0,6,6.0,R,0,TOR,0,1.0,0.75,1.0,2,0.333333,0.333333,1,28.0,41.0,Buffalo Sabres,7,,1,1,0,1,1.0,1,1.0,3,3.0,240.0,0,0.0,0,0,0,0,4,0,-1,-1.0,4,3.0,4.0,8,480,3,0,0.0,389.0,1.0,1,1.0,1,1.0,4,4.0
0.552238,2023-11-04,2023020162,1,4,4.0,6,6.0,R,0,OTT,0,0.75,0.75,1.0,2,0.333333,0.333333,1,28.0,38.0,Tampa Bay Lightning,14,,1,1,0,1,1.0,1,1.0,3,3.0,324.0,0,0.0,1,0,1,0,3,0,-1,-1.0,5,4.0,5.0,13,780,4,-1,-1.0,433.0,1.0,1,1.0,0,0.0,4,4.0
0.467741,2023-11-04,2023020161,1,4,4.0,5,5.0,H,0,BOS,0,0.75,0.75,1.0,2,0.25,0.25,1,30.0,40.0,Detroit Red Wings,17,,1,1,0,2,2.0,2,2.0,8,8.0,481.0,0,0.0,0,0,0,0,5,1,6,6.0,6,12.0,6.0,20,1200,12,-1,-1.0,346.0,1.0,1,1.0,0,0.0,4,4.0
0.507936,2023-11-04,2023020164,1,3,3.0,6,6.0,H,0,MTL,0,1.0,0.75,1.0,2,,,1,33.0,35.0,St. Louis Blues,19,,1,1,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,4,0,-3,-3.0,4,1.0,4.0,8,480,1,0,0.0,431.0,1.0,1,1.0,1,1.0,4,4.0
0.486842,2023-11-04,2023020173,1,7,7.0,0,0.0,R,1,VGK,0,0.75,0.75,0.0,0,-0.666666,0.0,0,34.0,41.0,Colorado Avalanche,21,,0,0,0,0,0.0,-2,-2.0,3,3.0,360.0,2,2.0,0,0,0,0,7,0,-1,-1.0,7,6.0,7.0,14,840,6,-1,-1.0,392.0,0.0,1,1.0,0,0.0,4,4.0
0.338709,2023-11-04,2023020159,1,5,5.0,2,2.0,H,1,NSH,0,0.75,0.75,0.0,0,0.666666,0.666666,0,34.0,35.0,Edmonton Oilers,22,,0,0,0,2,2.0,2,2.0,3,3.0,122.0,0,0.0,1,0,0,0,4,0,-1,-1.0,5,4.0,5.0,10,600,4,-1,-1.0,286.0,0.0,1,1.0,0,0.0,4,4.0
